comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,htmlUrl,selectTerm
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),花東快速公路建設特別條例草案─協商後處理─,    47,    47,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),國道六號東延花蓮建設特別條例草案─協商後處理─,    47,    47,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),本院國民黨黨團，建請院會作成決議：「農業部應調整公糧收購價格，由每公斤26元調整至每公斤34元，提高農民基本利潤，以因應近年物價劇烈波動導致務農成本增加，落實照顧農民之政策。」是否有當？請公決案─交黨團協商─,    47,    52,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),本院國民黨黨團，建請院會作成決議：「立即解除禁止人民組團赴大陸觀光之限制，並優先開放大陸觀光客循小三通赴金馬澎等三離島縣旅遊觀光。」是否有當？請公決案─交黨團協商─,    52,    54,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),道路交通管理處罰條例修正第七條之一、第六十三條及第六十三條之二條文─完成三讀─,    54,    71,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),本院台灣民眾黨黨團，建請院會作成決議：「邀請行政院院長率同相關部會首長就：一、如何改善跨部會的『食品雲』系統登載率極低之問題；二、如何有效解決近期系統性食安問題，以確保國人安全健康等相關事宜進行專案報告並備質詢。」是否有當？請公決案─協商後處理─,    71,    72,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),原住民保留地禁伐補償條例第三條、第五條及第六條條文修正草案─協商後處理─,    72,    89,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),國家通訊傳播委員會組織法部分條文修正草案─協商後處理─,    89,   110,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),本院民進黨黨團，建請院會作成決議：「一、中國大陸及香港政府近年陸續擬訂『逃犯及刑事事宜相互法律協助法例』、通過『香港特別行政區維護國家安全法』、『維護國家安全條例』。截至3月為止，香港人因為被控危害國家安全，共有291人被捕，112人已被判刑，香港警方更接獲高達70萬件舉報，香港儼然成為戒嚴之地。『維護國家安全條例』上路後，港人參與禁止運作之社團刑期14年，藐視中國憲法或政府刑期7年，持有『具煽動意圖的刊物』刑期3年，港府甚至可在調查或羈押犯人時，限制嫌犯不得諮詢特定律師，對於港人之迫害恐變本加厲，箝制人民思想，打壓民主自由。基於自由、民主、人權之普世價值，支持香港人民捍衛民主自由價值的訴求，一向為本院堅定的主張。對於中國大陸及香港政府屢屢假藉國安之名，侵犯民主人權之行徑，本院予以最嚴厲譴責。二、多年來香港各界及民主國家對於相關迫害人權之立法反對聲浪不止，各種負面效應亦一一浮現等。顯示對於香港政府種種侵害人權之擔憂，並非無的放矢，香港政府不該再矯詞掩飾。中國大陸及香港政府應即刻廢除相關侵害人權之法令，並釋放所有政治犯，重新建立具有透明度、相稱度及問責性的法制，才有可能使港人及世界各國重拾對香港的信心。三、本院要求大陸委員會持續關注香港局勢發展，對於追求香港民主自由受到迫害的香港人依法應給予必要之協助，以具體的行動給予香港人民支持、關懷與協助，並承諾在香港人權情形改善前不會停止。」是否有當？請公決案─協商後處理─,   110,   111,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00003.doc,all,
113,40,一,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),中華民國113年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分─協商後處理─（後接第二冊）,   111,   564,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134001_00004.doc,all,
113,40,二,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),中華民國113年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分─協商後處理─（前接第一冊）,     1,   287,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134002_00002.doc,all,
113,40,二,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),姓名條例修正第一條、第二條、第四條、第八條及第九條條文─完成三讀─,   287,   318,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134002_00006.doc,all,
113,40,二,11,01,13,null,1130514,院會紀錄討論事項(立法院第11屆第1會期第13次會議紀錄),本院民進黨黨團針對第11屆第1會期第12次會議議事日程報告事項第2案、第3案、第7案、第22案及第26案院會所作決定，提出復議─另定期處理─,   318,   318,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/40/LCIDC01_1134002_00006.doc,all,
113,44,,11,01,14,null,1130517,院會紀錄報告事項(立法院第11屆第1會期第14次會議紀錄),報告事項,     1,    29,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/44/LCIDC01_1134401_00002.doc,all,
113,44,,11,01,14,null,1130517,院會紀錄討論事項(立法院第11屆第1會期第14次會議紀錄),立法院職權行使法部分條文修正草案─逐條討論─,    43,   214,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/44/LCIDC01_1134401_00003.doc,all,
113,44,,11,01,14,null,1130521,院會紀錄討論事項(立法院第11屆第1會期第14次會議紀錄),立法院職權行使法部分條文修正草案─逐條討論─,   215,   286,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/44/LCIDC01_1134401_00007.doc,all,
113,47,一,11,01,15,null,1130524,院會紀錄報告事項(立法院第11屆第1會期第15次會議紀錄),報告事項,     1,     7,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134701_00002.doc,all,
113,47,一,11,01,15,null,1130524,院會紀錄討論事項(立法院第11屆第1會期第15次會議紀錄),立法院職權行使法部分條文修正草案─逐條討論─,     7,    80,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134701_00002.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134701_00003.doc,all,
113,47,一,11,01,15,null,1130528,院會紀錄討論事項(立法院第11屆第1會期第15次會議紀錄),立法院職權行使法增訂第二十九條之一、第三十條之一、第四十六條之一、第四十六條之二、第五十條之一、第五十條之二、第五十三條之一至第五十三條之三、第九章之一章名、第五十九條之一至第五十九條之九及第七十四條之一條文；並修正第二條、第十五條、第十五條之一、第十五條之二、第十五條之四、第二十二條、第二十三條、第二十五條、第二十六條、第二十八條、第二十九條、第三十條、第三十一條、第四十四條、第八章章名、第四十五條、第四十六條、第四十七條至第五十條、第五十一條至第五十三條及第五十七條條文─完成三讀─,    81,   162,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134701_00006.doc,all,
113,47,一,11,01,15,null,1130528,院會紀錄討論事項(立法院第11屆第1會期第15次會議紀錄),中華民國刑法增訂第五章之一章名及第一百四十一條之一條文─完成三讀─,   162,   198,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134701_00006.doc,all,
