comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,htmlUrl,selectTerm
106,113,下,null,null,null,null,1061201,黨團協商紀錄,繼續研商「促進轉型正義條例草案」及「公民投票法修正草案」相關事宜,   195,   242,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/113/LCIDC01_10611303_00006.doc,all,
106,116,下,09,04,12,null,1061208,黨團協商紀錄(立法院第9屆第4會期第12次會議紀錄),繼續研商「公民投票法修正草案」相關事宜,   441,   464,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/116/LCIDC01_10611602_00011.doc,all,
106,15,十,null,null,null,null,1060106,黨團協商紀錄,研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4161,  4172,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00002.doc,all,
106,15,十,null,null,null,null,1060112,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4173,  4198,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00003.doc,all,
106,15,十,null,null,null,null,1060113,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4199,  4234,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00004.doc,all,
106,15,十,null,null,null,null,1060116,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4235,  4248,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00005.doc,all,
106,15,十,null,null,null,null,1060117,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4249,  4372,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00006.doc,all,
106,15,十,null,null,null,null,1060117,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4373,  4440,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00007.doc,all,
106,15,十,null,null,null,null,1060118,黨團協商紀錄,繼續研商「106年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案,  4441,  4558,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/15/LCIDC01_1061510_00008.doc,all,
106,17,下,09,03,01,null,1060213,黨團協商紀錄(立法院第9屆第3會期第1次會議紀錄),一、研商各黨團推派代表組成程序委員會相關事宜。二、研商各黨團推派代表組成經費稽核委員會相關事宜。三、研商本院行使考試院人事同意權案相關事宜,   297,   306,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/17/LCIDC01_1061702_00008.doc,all,
106,18,,09,03,02,null,1060302,黨團協商紀錄(立法院第9屆第3會期第2次會議紀錄),研商106年度中央政府總預算所作凍結決議等案之後續處理程序相關事宜,   279,   292,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/18/LCIDC01_1061801_00010.doc,all,
106,30,,null,null,null,null,1060303,黨團協商紀錄,一、併案審查委員陳學聖等28人、委員許智傑等17人、委員黃國書等16人分別擬具「教保服務人員條例草案」案；二、行政院函請審議「教保服務人員條例草案」案,   385,   406,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/30/LCIDC01_1063001_00007.doc,all,
106,30,,09,03,null,null,1060308,立法院第9屆第3會期黨團協商會議紀錄,一、併案審查委員陳學聖等28人、委員許智傑等17人、委員黃國書等16人分別擬具「教保服務人員條例草案」案；二、行政院函請審議「教保服務人員條例草案」案,   407,   432,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/30/LCIDC01_1063001_00008.doc,all,
106,30,,09,03,null,null,1060316,立法院第9屆第3會期黨團協商會議紀錄,一、併案審查委員陳學聖等28人、委員許智傑等17人、委員黃國書等16人分別擬具「教保服務人員條例草案」案；二、行政院函請審議「教保服務人員條例草案」案,   433,   474,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/30/LCIDC01_1063001_00009.doc,all,
106,30,,null,null,null,null,1060331,黨團協商紀錄,研商第9屆第3會期第7次會議議事日程相關事宜,   475,   496,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/30/LCIDC01_1063001_00010.doc,all,
106,31,,null,null,null,null,1060405,黨團協商紀錄,研商「促進轉型正義條例草案」相關事宜,   445,   458,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/31/LCIDC01_1063101_00008.doc,all,
106,32,,null,null,null,null,1060407,黨團協商紀錄,研商「第9屆第3會期第8次院會議程報告事項有關年金改革法案」相關事宜,   427,   440,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/32/LCIDC01_1063201_00008.doc,all,
106,35,,null,null,null,null,1060224,黨團協商紀錄,本院經濟委員會報告併案審查委員王育敏等16人擬具「動物保護法第十二條及第二十七條條文修正草案」、委員高志鵬等32人擬具「動物保護法部分條文修正草案」、委員王育敏等16人擬具「動物保護法第二十五條條文修正草案」、委員邱志偉等21人擬具「動物保護法部分條文修正草案」及委員黃偉哲等20人擬具「動物保護法部分條文修正草案」案,   409,   434,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/35/LCIDC01_1063501_00009.doc,all,
106,35,,null,null,null,null,1060411,黨團協商紀錄,研商「針對台灣人權工作者李明哲遭中國政府關押乙事」建請本院作成決議案相關事宜。（民進黨黨團提議）,   435,   442,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/35/LCIDC01_1063501_00010.doc,all,
106,42,下,09,03,10,null,1060405,黨團協商紀錄(立法院第9屆第3會期第10次會議紀錄),行政院函請審議「菸酒稅法第七條、第二十條及第二十條之一條文修正草案」及委員曾銘宗等16人擬具「菸酒稅法第七條條文修正草案」案,   213,   220,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/42/LCIDC01_1064202_00007.doc,all,
106,42,下,09,03,10,null,1060424,黨團協商紀錄(立法院第9屆第3會期第10次會議紀錄),一、研商財政委員會報告併案審查「遺產及贈與稅法部分條文修正草案」等案（民進黨黨團提議）；二、研商內政委員會報告審查「都市危險及老舊建築物加速重建獎勵條例草案」等案（民進黨黨團提議）；三、研商司法及法制委員會報告併案審查「公教人員退職退休給與併計黨務年資處理條例草案」等案（民進黨黨團提議）,   221,   246,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/42/LCIDC01_1064202_00008.doc,all,
106,48,,null,null,null,null,1060502,黨團協商紀錄,研商第3會期第11次會議議程相關事宜,   435,   440,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/48/LCIDC01_1064801_00006.doc,all,
106,53,,null,null,null,null,1060512,黨團協商紀錄,研商「我國參與世界衛生組織（WHO）發表共同聲明」相關事宜,   427,   428,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/53/LCIDC01_1065301_00008.doc,all,
106,62,,null,null,null,null,1060412,黨團協商紀錄,1.協商行政院函請審議「行政院海岸巡防署海洋巡防總局組織條例第十條及第十一條條文修正草案」、「行政院海岸巡防署海岸巡防總局組織條例第十條條文修正草案」與「行政院海岸巡防署海岸巡防總局各地區巡防局組織通則第十條條文修正草案」案；2.併案協商行政院函請審議及委員葉宜津等20人擬具「交通部高速公路局組織法草案」案；3.協商行政院函請審議「交通部鐵道局組織法草案」案；4.協商委員蔡適應等23人擬具「僑務委員會組織法第四條條文修正草案」案,   347,   350,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00009.doc,all,
106,62,,null,null,null,null,1060414,黨團協商紀錄,行政院函請審議「稅捐稽徵法增訂第五條之一及第四十六條之一條文草案」及委員曾銘宗等16人擬具「稅捐稽徵法增訂第五條之一及第四十六條之一條文草案」等2案,   351,   358,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00010.doc,all,
106,62,,null,null,null,null,1060421,黨團協商紀錄,併案協商行政院函請審議「毒品危害防制條例第二條之二、第三十一條之一及第三十六條條文修正草案」、委員王育敏等18人擬具「毒品危害防制條例增訂第二條之二條文草案」及委員廖國棟等24人擬具「毒品危害防制條例增訂第二十九條之一條文草案」案,   359,   362,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00011.doc,all,
106,62,,null,null,null,null,1060509,黨團協商紀錄,一、審查行政院函請審議「槍砲彈藥刀械管制條例第五條之二條文修正草案」案；二、審查本院委員鄭天財等17人擬具「槍砲彈藥刀械管制條例第五條之二條文修正草案」案；三、審查原住民族委員會函送「原住民族土地或部落範圍土地劃設辦法」案（含臨時提案共計五案）。,   363,   386,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00012.doc,all,
106,62,,null,null,null,null,1060525,黨團協商紀錄,協商本院委員吳玉琴等17人擬具「廢棄物清理法第三十八條及第五十三條條文修正草案」案,   387,   394,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00013.doc,all,
106,62,,null,null,null,null,1060531,黨團協商紀錄,一、研商處理「公務人員退休撫卹法草案」及「公立學校教職員退休撫卹法草案」相關事宜；二、研商處理「政務人員退職撫卹條例修正草案」相關事宜；三、繼續研商「促進轉型正義條例草案」相關事宜,   395,   428,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/62/LCIDC01_1066201_00014.doc,all,
106,67,五,null,null,null,null,1060613,黨團協商紀錄,研商委員柯建銘、葉宜津、李俊俋等66人所提召開第9屆第3會期第1次臨時會相關事宜,    21,    30,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00003.doc,all,
106,67,五,null,null,null,null,1060614,黨團協商紀錄,研商處理第3會期第1次臨時會討論事項相關事宜,    31,    42,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00004.doc,all,
106,67,五,null,null,null,null,1060615,黨團協商紀錄,繼續研商處理第3會期第1次臨時會討論事項相關事宜,    43,   118,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00005.doc,all,
106,67,五,null,null,null,null,1060616,黨團協商紀錄,繼續研商處理第3會期第1次臨時會討論事項相關事宜,   119,   200,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00006.doc,all,
106,67,五,null,null,null,null,1060619,黨團協商紀錄,繼續研商處理第3會期第1次臨時會討論事項相關事宜,   201,   270,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00007.doc,all,
106,67,五,null,null,null,null,1060620,黨團協商紀錄,繼續研商處理第3會期第1次臨時會討論事項相關事宜,   271,   300,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/67/LCIDC01_1066705_00008.doc,all,
106,68,,09,03,01,null,1060621,黨團協商紀錄(立法院第9屆第3會期第1次臨時會第2次會議紀錄),繼續研商處理第3會期第1次臨時會討論事項相關事宜,   419,   460,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/68/LCIDC01_1066801_00014.doc,all,
106,70,下,09,03,01,null,1060703,黨團協商紀錄(立法院第9屆第3會期第1次臨時會第4次會議紀錄),研商「前瞻基礎建設特別條例草案」相關事宜,    51,   126,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/70/LCIDC01_1067003_00004.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/106/70/LCIDC01_1067003_00003.doc,all,
106,70,下,09,03,01,null,1060704,黨團協商紀錄(立法院第9屆第3會期第1次臨時會第4次會議紀錄),繼續研商「前瞻基礎建設特別條例草案」等案相關事宜,   127,   276,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/70/LCIDC01_1067003_00007.doc,all,
106,71,下,null,null,null,null,1060712,黨團協商紀錄,研商委員柯建銘、葉宜津、李俊俋等67人所提召開第9屆第3會期第2次臨時會相關事宜,   277,   292,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/71/LCIDC01_1067102_00005.doc,all,
106,71,下,null,null,null,null,1060714,黨團協商紀錄,研商「中央政府前瞻基礎建設特別預算案」邀請行政院長及相關部會首長進行報告並備質詢相關事宜,   293,   296,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/71/LCIDC01_1067102_00006.doc,all,
106,71,下,null,null,null,null,1060717,黨團協商紀錄,研商106年3月31日黨團協商結論中有關財政委員會審查前瞻特別預算案議程等相關事宜,   297,   312,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/71/LCIDC01_1067102_00007.doc,all,
106,72,,09,03,03,null,1060817,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),研商委員柯建銘、葉宜津、李俊俋等66人所提召開第9屆第3會期第3次臨時會相關事宜,   173,   190,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00009.doc,all,
106,72,,09,03,03,null,1060822,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),研商「中央政府前瞻基礎建設計畫第1期特別預算案」相關事宜,   191,   214,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00010.doc,all,
106,72,,09,03,03,null,1060823,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),繼續研商「中央政府前瞻基礎建設計畫第1期特別預算案」相關事宜,   215,   370,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00011.doc,all,
106,72,,09,03,03,null,1060824,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),繼續研商「中央政府前瞻基礎建設計畫第1期特別預算案」相關事宜,   371,   422,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00012.doc,all,
106,72,,09,03,03,null,1060828,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),繼續研商「中央政府前瞻基礎建設計畫第1期特別預算案」相關事宜,   423,   432,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00013.doc,all,
106,72,,09,03,03,null,1060831,黨團協商紀錄(立法院第9屆第3會期第3次臨時會第1次會議紀錄),研商「國民體育法修正草案」相關事宜,   433,   436,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/72/LCIDC01_1067201_00014.doc,all,
106,74,下,09,04,01,null,1060921,黨團協商紀錄(立法院第9屆第4會期第1次會議紀錄),研商本（4）會期開議日等相關事宜,   475,   494,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/74/LCIDC01_1067403_00007.doc,all,
106,75,,09,04,02,null,1060928,黨團協商紀錄(立法院第9屆第4會期第2次會議紀錄),研商「107年度中央政府總預算案」及「107年度至108年度中央政府流域綜合治理計畫第3期特別預算案」等相關事宜,   389,   394,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/75/LCIDC01_1067501_00012.doc,all,
106,77,,09,04,04,null,1061013,黨團協商紀錄(立法院第9屆第4會期第4次會議紀錄),協商主題一、研商「一事不二議議事處理原則」及「院會預算提案送件相關程序」等相關事宜。（國民黨黨團提議）二、研商處理「中華民國106年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜。（民進黨黨團提議）三、研商組成修憲委員會等相關事宜。（時代力量黨團提議）,   331,   350,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/77/LCIDC01_1067701_00010.doc,all,
106,87,下,09,04,06,null,1061030,黨團協商紀錄(立法院第9屆第4會期第6次會議紀錄),一、研商「產業創新條例部分條文修正草案」案相關事宜。（民進黨黨團提議）二、繼續研商處理「中華民國106年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜,   259,   296,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/87/LCIDC01_1068702_00009.doc,all,
106,87,下,09,04,null,null,1061031,立法院第9屆第4會期黨團協商會議紀錄,一、研商「產業創新條例部分條文修正草案」案相關事宜；二、繼續研商處理「中華民國106年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜,   297,   334,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/87/LCIDC01_1068702_00010.doc,all,
106,90,,09,04,07,null,1060517,黨團協商紀錄(立法院第9屆第4會期第7次會議紀錄),併案審查委員黃國書等23人擬具「運動產業發展條例部分條文修正草案」、委員鄭寶清等16人及委員吳志揚等20人擬具「運動產業發展條例第四條條文修正草案」、委員蔣乃辛等21人擬具「運動產業發展條例增訂第二十四條之一條文草案」、委員許毓仁等18人擬具「運動產業發展條例第二十五條及第二十六條條文修正草案」、委員吳思瑤等26人擬具「運動產業發展條例第二十六條條文修正草案」、委員吳志揚等17人擬具「運動產業發展條例增訂第二十六條之一條文草案」、委員張廖萬堅等17人及委員柯志恩等18人擬具「運動產業發展條例部分條文修正草案」案,   521,   534,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/90/LCIDC01_1069001_00011.doc,all,
106,90,,09,04,07,null,1061107,黨團協商紀錄(立法院第9屆第4會期第7次會議紀錄),一、研商本院內政、司法及法制兩委員會報告併案審查「政黨法草案」等案相關事宜；二、研商「有線廣播電視法第三十三條及第六十一條條文修正草案（國會頻道）」相關事宜,   535,   566,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/90/LCIDC01_1069001_00012.doc,all,
106,97,下,09,04,08,null,1061114,黨團協商紀錄(立法院第9屆第4會期第8次會議紀錄),繼續研商處理「中華民國106年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜,   189,   284,https://ppg.ly.gov.tw/ppg/download/communique1/work/106/97/LCIDC01_1069702_00006.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/106/97/LCIDC01_1069702_00007.doc,all,
107,04,下,09,04,14,null,1061225,黨團協商紀錄(立法院第9屆第4會期第14次會議紀錄),一、研商有關本院社福、經濟二委員會於12月4日審查勞基法（一例一休）議案會議程序及進行過程之爭議相關事宜。（時代力量黨團提議）；二、研商「二二八事件處理及賠償條例部分條文修正草案」、「駐外外交領事人員任用條例部分條文修正草案」、「證人保護法部分條文修正草案」、「洗錢防制法部分條文修正草案」、「交通部鐵道局組織法草案」、「國家住宅及都市更新中心設置條例草案」等六案相關事宜。（民進黨黨團提議）；三、研商第4會期延長會期相關事宜。（國民黨黨團提議）,   169,   182,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/04/LCIDC01_1070402_00006.doc,all,
107,09,下,09,04,15,null,1061222,黨團協商紀錄(立法院第9屆第4會期第15次會議紀錄),一、本院內政委員會報告併案審查行政院函請審議及委員林為洲等18人擬具「客家基本法修正草案」案；二、委員賴瑞隆等16人擬具「客家基本法修正草案」案；三、委員趙正宇等17人擬具「客家基本法修正草案」案；四、委員吳志揚等16人擬具「客家基本法部分條文修正草案」案,   117,   124,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/09/LCIDC01_1070903_00005.doc,all,
107,09,下,09,04,15,null,1061226,黨團協商紀錄(立法院第9屆第4會期第15次會議紀錄),協商行政院函請審議「長期照顧服務機構法人條例草案」案,   125,   162,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/09/LCIDC01_1070903_00006.doc,all,
107,09,下,09,04,15,null,1061227,黨團協商紀錄(立法院第9屆第4會期第15次會議紀錄),一、行政院函請審議「證券投資信託及顧問法部分條文修正草案」案二、行政院函請審議「銀行法部分條文修正草案」、「金融控股公司法部分條文修正草案」、「信用合作社法部分條文修正草案」、「信託業法部分條文修正草案」、「票券金融管理法部分條文修正草案」、「證券交易法第一百七十一條、第一百七十二條及第一百七十四條之二條文修正草案」、「證券投資信託及顧問法第一百零五條及第一百零八條條文修正草案」及「保險法部分條文修正草案」案,   163,   196,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/09/LCIDC01_1070903_00007.doc,all,
107,09,下,09,04,15,null,1061228,黨團協商紀錄(立法院第9屆第4會期第15次會議紀錄),研商「金融科技創新實驗條例草案」等案相關事宜,   197,   256,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/09/LCIDC01_1070903_00008.doc,all,
107,105,,09,06,10,null,1071127,黨團協商紀錄(立法院第9屆第6會期第10次會議紀錄),研商「中華民國107年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案等相關事宜,   517,   520,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/105/LCIDC01_10710501_00011.doc,all,
107,105,,09,06,10,null,1071127,黨團協商紀錄(立法院第9屆第6會期第10次會議紀錄),附：本期委員發言紀錄索引,   521,   529,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/105/LCIDC01_10710501_00012.doc,all,
107,109,下,null,null,null,null,1070525,黨團協商紀錄,併案協商(一)司法院、行政院函請審議「消費者債務清理條例部分條文修正草案」(二)委員吳玉琴等20人擬具「消費者債務清理條例部分條文修正草案」（三）委員蔡易餘等16人擬具「消費者債務清理條例部分條文修正草案」(四)委員張廖萬堅等19人擬具「消費者債務清理條例第七十五條條文修正草案」案,   201,   214,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/109/LCIDC01_10710902_00004.doc,all,
107,109,下,null,null,null,null,1071112,黨團協商紀錄,行政院函請審議「無人載具科技創新實驗條例草案」、委員許毓仁等16人擬具「無人載具科技發展與創新實驗條例草案」及委員余宛如等16人擬具「無人載具科技創新實驗條例草案」案,   215,   238,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/109/LCIDC01_10710902_00005.doc,all,
107,109,下,null,null,null,null,1071204,黨團協商紀錄,研商「司法院大法官審理案件法修正草案」、「行政法院組織法部分條文修正草案」、「法院組織法部分條文修正草案」、「國家語言發展法草案」及「都市更新條例修正草案」等案相關事宜,   239,   268,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/109/LCIDC01_10710902_00006.doc,all,
107,109,下,null,null,null,null,1071204,黨團協商紀錄,附：本期委員發言紀錄索引,   269,   273,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/109/LCIDC01_10710902_00007.doc,all,
107,110,,null,null,null,null,1071206,黨團協商紀錄,繼續研商「中華民國107年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）」案等相關事宜,   387,   448,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/110/LCIDC01_10711001_00007.doc,all,
107,110,,null,null,null,null,1071206,黨團協商紀錄,附：本期委員發言紀錄索引,   449,   454,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/110/LCIDC01_10711001_00008.doc,all,
107,111,下,09,06,12,null,1071031,黨團協商紀錄(立法院第9屆第6會期第12次會議紀錄),本院經濟委員會報告審查委員楊曜等22人擬具「漁業法第五十九條之一及第七十一條條文修正草案」案,   435,   436,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/111/LCIDC01_10711102_00010.doc,all,
107,111,下,09,06,12,null,1071115,黨團協商紀錄(立法院第9屆第6會期第12次會議紀錄),本院經濟委員會報告審查委員楊曜等22人擬具「漁業法第五十九條之一及第七十一條條文修正草案」案,   437,   440,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/111/LCIDC01_10711102_00010.doc,all,
107,111,下,09,06,12,null,1071122,黨團協商紀錄(立法院第9屆第6會期第12次會議紀錄),一、併案審查行政院函請審議「性別平等教育法第二十七條、第二十七條之一及第三十條條文修正草案」、委員李彥秀等23人擬具「性別平等教育法第二十二條及第三十條之一條文修正草案」、委員吳思瑤等27人擬具「性別平等教育法第二十一條、第二十八條及第三十六條條文修正草案」、委員陳亭妃等19人擬具「性別平等教育法增訂第三十七條之一條文草案」、委員黃昭順等16人擬具「性別平等教育法部分條文修正草案」、委員何欣純等24人擬具「性別平等教育法第二十七條及第二十七條之一條文修正草案」、委員蔣乃辛等18人擬具「性別平等教育法部分條文修正草案」、委員趙正宇等18人擬具「性別平等教育法第二十七條、第二十七條之一及第三十條條文修正草案」、委員馬文君等17人擬具「性別平等教育法增訂第二十七條之一條文草案」、委員柯志恩等17人擬具「性別平等教育法增訂第三十條之一條文草案」、委員鄭寶清等18人擬具「性別平等教育法部分條文修正草案」及委員柯志恩等16人擬具「性別平等教育法第二十七條條文修正草案」案；二、時代力量黨團擬具「性別平等教育法第三十六條條文修正草案」案,   441,   446,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/111/LCIDC01_10711102_00011.doc,all,
107,111,下,09,06,12,null,1071211,黨團協商紀錄(立法院第9屆第6會期第12次會議紀錄),繼續研商「司法院大法官審理案件法修正草案」、「國家語言發展法草案」、「都市更新條例修正草案」等案相關事宜,   447,   500,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/111/LCIDC01_10711102_00012.doc,all,
107,111,下,09,06,12,null,1071211,黨團協商紀錄(立法院第9屆第6會期第12次會議紀錄),附：本期委員發言紀錄索引,   501,   508,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/111/LCIDC01_10711102_00013.doc,all,
107,115,下,null,null,null,null,1071213,黨團協商紀錄,繼續研商「司法院大法官審理案件法修正草案」、「國家語言發展法草案」、「都市更新條例修正草案」等案相關事宜,   209,   244,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/115/LCIDC01_10711502_00003.doc,all,
107,115,下,null,null,null,null,1071214,黨團協商紀錄,繼續研商「司法院大法官審理案件法修正草案」、「國家語言發展法草案」、「都市更新條例修正草案」等案相關事宜,   245,   294,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/115/LCIDC01_10711502_00004.doc,all,
107,115,下,null,null,null,null,1071214,黨團協商紀錄,附：本期委員發言紀錄索引,   295,   297,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/115/LCIDC01_10711502_00005.doc,all,
107,116,下,null,null,null,null,1071218,黨團協商紀錄,研商「中央政府前瞻基礎建設計畫第2期特別預算案」相關事宜,   265,   270,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/116/LCIDC01_10711602_00003.doc,all,
107,116,下,null,null,null,null,1071218,黨團協商紀錄,附：本期委員發言紀錄索引,   271,   272,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/116/LCIDC01_10711602_00005.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/107/116/LCIDC01_10711602_00004.doc,all,
107,18,,09,04,01,null,1070104,黨團協商紀錄(立法院第9屆第4會期第1次臨時會第1次會議紀錄),研商「委員柯建銘等67人所提召開第9屆第4會期臨時會」相關事宜,   215,   232,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/18/LCIDC01_1071801_00008.doc,all,
107,18,,09,04,01,null,1070108,黨團協商紀錄(立法院第9屆第4會期第1次臨時會第1次會議紀錄),一、研商「中華民國107年度中央政府總預算案審查總報告」案相關事宜；二、研商「勞動基準法部分條文修正草案」案相關事宜,   233,   330,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/18/LCIDC01_1071801_00010.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/107/18/LCIDC01_1071801_00009.doc,all,
107,18,,09,04,01,null,1070109,黨團協商紀錄(立法院第9屆第4會期第1次臨時會第1次會議紀錄),研商「勞動基準法部分條文修正草案」案相關事宜,   331,   352,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/18/LCIDC01_1071801_00011.doc,all,
107,19,十,null,null,null,null,1070116,黨團協商紀錄,研商行政院函請審議「農田水利會組織通則第二十三條、第三十五條及第四十條條文修正草案」案相關事宜,     1,    28,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/19/LCIDC01_1071910_00002.doc,all,107
107,19,十,null,null,null,null,1070117,黨團協商紀錄,一、研商行政院函請審議「所得稅法部分條文修正草案」案及本院國民黨黨團、本院時代力量黨團、本院親民黨黨團分別擬具「所得稅法部分條文修正草案」案相關事宜；二、研商「107年度中央政府總預算案」案相關事宜,    29,    78,https://ppg.ly.gov.tw/ppg/download/communique1/work/107/19/LCIDC01_1071910_00003.doc,all,107
