term,sessionPeriod,meetingNo,billNo,billName,docUrl,selectTerm
11,01,2024032016,202110017430000,本院委員陳瑩等17人擬具「原住民族自治法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00088.pdf,all
11,01,2024032016,202110017440000,本院委員陳瑩等19人擬具「勞工保險條例第五十八條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00090.pdf,all
11,01,2024032016,202110017450000,本院委員王鴻薇等24人擬具「天然氣事業法第十五條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00091.pdf,all
11,01,2024032016,202110017560000,本院委員黃秀芳等18人擬具「民法第一千零五十五條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00086.pdf,all
11,01,2024032016,202110017570000,本院委員洪孟楷等20人擬具「預算法第八十三條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00022.pdf,all
11,01,2024032016,202110017580000,本院委員洪孟楷等21人擬具「外送平台管理暨從業人員權益保障法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00023.pdf,all
11,01,2024032016,202110017590000,本院委員鄭天財Sra Kacaw等16人擬具「全國性公民投票不在籍投票法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00045.pdf,all
11,01,2024032016,202110017600000,本院委員林德福等20人擬具「青年發展基本法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00092.pdf,all
11,01,2024032016,202110017610000,本院委員陳瑩等19人擬具「族群平等法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00089.pdf,all
11,01,2024032016,202110017620000,本院委員吳琪銘等18人擬具「原住民族工作權保障法第四條及第十二條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00062.pdf,all
11,01,2024032016,202110017630000,本院委員林德福等16人擬具「道路交通管理處罰條例第十二條及第十三條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00093.pdf,all
11,01,2024032016,202110017640000,本院委員林德福等17人擬具「道路交通管理處罰條例第三十條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00094.pdf,all
11,01,2024032016,202110017650000,本院委員林德福等20人擬具「中華民國刑法第三百五十四條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00095.pdf,all
11,01,2024032016,202110017660000,本院委員林德福等21人擬具「所得稅法第十七條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00096.pdf,all
11,01,2024032016,202110017670000,本院委員林德福等19人擬具「就業服務法第四十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00097.pdf,all
11,01,2024032016,202110017680000,本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00098.pdf,all
11,01,2024032016,202110017690000,本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00099.pdf,all
11,01,2024032016,202110017700000,本院委員楊瓊瓔等16人擬具「都市計畫法第八十三條之一條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00100.pdf,all
11,01,2024032016,202110017710000,本院委員楊瓊瓔等16人擬具「所得稅法第十七條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00101.pdf,all
11,01,2024032016,202110017720000,本院委員楊瓊瓔等16人擬具「就業服務法第四十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00102.pdf,all
11,01,2024032016,202110017730000,本院委員馬文君等19人擬具「森林法增訂第八條之一條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00060.pdf,all
11,01,2024032016,202110017740000,本院委員林楚茵等17人擬具「新聞媒體與數位平台議價法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00103.pdf,all
11,01,2024032016,202110017750000,本院委員林楚茵等17人擬具「證券投資信託及顧問法第一條、第二條及第三條之一條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00104.pdf,all
11,01,2024032016,202110017760000,本院委員林楚茵等18人擬具「加值型及非加值型營業稅法第三十二條之一及第四十八條之二條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00105.pdf,all
11,01,2024032016,202110017770000,本院委員羅美玲等17人擬具「海洋保育法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00106.pdf,all
11,01,2024032016,202110017780000,本院委員蘇巧慧等18人擬具「國籍法第二條及第七條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00078.pdf,all
11,01,2024032016,202110017790000,本院委員蘇巧慧等18人擬具「全國性公民投票不在籍投票法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00079.pdf,all
11,01,2024032016,202110017800000,本院委員蘇巧慧等19人擬具「原住民族工作權保障法部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00080.pdf,all
11,01,2024032016,202110017810000,本院委員蘇巧慧等20人擬具「教師法部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00081.pdf,all
11,01,2024032016,202110017820000,本院委員蘇巧慧等20人擬具「教育人員任用條例部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00082.pdf,all
11,01,2024032016,202110017830000,本院委員張嘉郡等23人擬具「公務人員退休資遣撫卹法第三十七條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00107.pdf,all
11,01,2024032016,202110017840000,本院委員徐欣瑩等18人擬具「醫療法第二十一條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00108.pdf,all
11,01,2024032016,202110017850000,本院委員劉建國等16人擬具「國民年金法第五十四條之一條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00109.pdf,all
11,01,2024032016,202110017860000,本院委員劉建國等17人擬具「癌症防治法第十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00110.pdf,all
11,01,2024032016,202110017870000,本院委員劉建國等16人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00111.pdf,all
11,01,2024032016,202110018290000,本院台灣民眾黨黨團擬具「新住民基本法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00145.pdf,all
11,01,2024032016,202110018300000,本院台灣民眾黨黨團擬具「證券交易法第十四條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00146.pdf,all
11,01,2024032016,202110018310000,本院台灣民眾黨黨團擬具「衛星廣播電視法部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00147.pdf,all
11,01,2024032016,202110018320000,本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00148.pdf,all
11,01,2024032016,202110018330000,本院台灣民眾黨黨團擬具「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00149.pdf,all
11,01,2024032016,202110018340000,本院台灣民眾黨黨團擬具「高級中等以下學校及幼兒園午餐供餐法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00150.pdf,all
11,01,2024032016,202110018370000,本院國民黨黨團擬具「公立學校教職員退休資遣撫卹條例第三十七條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00112.pdf,all
11,01,2024032016,202110018380000,本院委員黃健豪等17人擬具「地方民意代表費用支給及村里長事務補助費補助條例增訂第七條之一條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00119.pdf,all
11,01,2024032016,202110018390000,本院委員黃健豪等21人擬具「性別平等工作法第二十條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00122.pdf,all
11,01,2024032016,202110018400000,本院委員黃健豪等20人擬具「就業保險法第十條、第十一條及第十九條之三條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00120.pdf,all
11,01,2024032016,202110018450000,本院委員翁曉玲等18人擬具「社會救助法第十一條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00123.pdf,all
11,01,2024032016,202110018460000,本院委員翁曉玲等19人擬具「中華民國刑法增訂第一百四十條之一條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00125.pdf,all
11,01,2024032016,202110018470000,本院委員翁曉玲等18人擬具「立法院職權行使法第二十五條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00124.pdf,all
11,01,2024032016,202110018480000,本院委員羅廷瑋等21人擬具「再生醫療法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00115.pdf,all
11,01,2024032016,202110018490000,本院委員羅廷瑋等18人擬具「納稅者權利保護法第四條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00117.pdf,all
11,01,2024032016,202110018500000,本院委員羅廷瑋等19人擬具「規費法第十二條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00118.pdf,all
11,01,2024032016,202110018520000,本院委員李彥秀等21人擬具「兒童及少年福利與權益保障法第二十五條及第二十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00114.pdf,all
11,01,2024032016,202110018530000,本院委員李彥秀等19人擬具「證券交易法第一百六十五條之二條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00113.pdf,all
11,01,2024032016,202110018540000,本院委員莊瑞雄等18人擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00142.pdf,all
11,01,2024032016,202110018550000,本院委員莊瑞雄等20人擬具「海洋保育法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00141.pdf,all
11,01,2024032016,202110018560000,本院委員莊瑞雄等21人擬具「國民體育法第二十三條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00143.pdf,all
11,01,2024032016,202110018570000,本院委員許宇甄等20人擬具「海洋保育法草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00126.pdf,all
11,01,2024032016,202110018590000,本院委員黃捷等17人擬具「工廠管理輔導法部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00139.pdf,all
11,01,2024032016,202110018620000,本院委員徐巧芯等28人擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00129.pdf,all
11,01,2024032016,202110018630000,本院委員徐巧芯等30人擬具「民防法第二條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00128.pdf,all
11,01,2024032016,202110018640000,本院委員徐巧芯等32人擬具「護照條例第三十二條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00132.pdf,all
11,01,2024032016,202110018650000,本院委員徐巧芯等23人擬具「電信法第六十三條及第六十四條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00133.pdf,all
11,01,2024032016,202110018660000,本院委員徐巧芯等18人擬具「中華民國刑法第二百八十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00131.pdf,all
11,01,2024032016,202110018670000,本院委員陳菁徽等22人擬具「兒童及少年福利與權益保障法第二十五條及第二十六條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00127.pdf,all
11,01,2024032016,202110018680000,本院委員羅廷瑋等21人擬具「再生醫療製劑管理條例草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00116.pdf,all
11,01,2024032016,202110018690000,本院委員黃健豪等21人擬具「性別平等工作法第十九條之一及第二十一條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00121.pdf,all
11,01,2024032016,202110018700000,本院委員黃捷等17人擬具「消防法部分條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00140.pdf,all
11,01,2024032016,202110018710000,本院委員陳培瑜等18人擬具「國籍法增訂第六條之一條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00144.pdf,all
11,01,2024032016,202110018900000,本院委員徐巧芯等34人擬具「國家機密保護法第十一條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00130.pdf,all
11,01,2024032016,202110018910000,本院委員廖偉翔等19人擬具「中華民國刑法第七十七條及第二百七十二條之一條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00135.pdf,all
11,01,2024032016,202110018920000,本院委員廖偉翔等18人擬具「兒童及少年福利與權益保障法增訂第六條之一條文草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00134.pdf,all
11,01,2024032016,202110018930000,本院委員呂玉玲等16人擬具「農業發展條例第六十條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00136.pdf,all
11,01,2024032016,202110018940000,本院委員呂玉玲等17人擬具「民防法第二條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00137.pdf,all
11,01,2024032016,202110018950000,本院委員呂玉玲等16人擬具「民防法第八條條文修正草案」，請審議案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00138.pdf,all
11,01,2024032016,311110004230000,交通部函，為113年度中央政府總預算決議，檢送中央氣象署決議（一）「設備及投資」預算凍結十分之一書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00352.pdf,all
11,01,2024032016,311110004240000,交通部函，為113年度中央政府總預算決議，檢送中央氣象署決議（二）「委辦費」預算凍結十分之一書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00353.pdf,all
11,01,2024032016,311110004250000,交通部函，為113年度中央政府總預算決議，檢送中央氣象署決議（三）「氣象科技研究發展」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00354.pdf,all
11,01,2024032016,311110004260000,交通部函，為113年度中央政府總預算決議，檢送中央氣象署決議（四）「一般行政」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00355.pdf,all
11,01,2024032016,311110004270000,交通部函，為113年度中央政府總預算決議，檢送中央氣象署決議（五）「氣象測報」預算凍結80萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00356.pdf,all
11,01,2024032016,311110004280000,交通部函，為113年度中央政府總預算決議，檢送觀光署及所屬決議（二）「國家風景區開發與管理」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00358.pdf,all
11,01,2024032016,311110004290000,交通部函，為113年度中央政府總預算決議，檢送觀光署及所屬決議（二十九）提升台灣旅宿網之使用成效預算凍結書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00359.pdf,all
11,01,2024032016,311110004300000,交通部函，為113年度中央政府總預算決議，檢送公路局及所屬決議（二十六）「監理業務」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00366.pdf,all
11,01,2024032016,311110004310000,交通部函，為113年度中央政府總預算決議，檢送公路局及所屬決議（二十七）「監理業務」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00367.pdf,all
11,01,2024032016,311110005150000,內政部函，為113年度中央政府總預算決議，檢送該部第1目「一般行政」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00187.pdf,all
11,01,2024032016,311110005160000,內政部函，為113年度中央政府總預算決議，檢送該部第4目「地政業務」預算凍結50萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00189.pdf,all
11,01,2024032016,311110005360000,經濟部函，為113年度中央政府總預算決議，檢送水利署「水利建設及保育管理」預算凍結1％書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00211.pdf,all
11,01,2024032016,311110005370000,經濟部函，為113年度中央政府總預算決議，檢送商業發展署「促進商業科技發展」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00212.pdf,all
11,01,2024032016,311110006990000,國防部函，為113年度中央政府總預算決議，檢送該部第2目項下「獎補助費」之「對國內團體之捐助」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00254.pdf,all
11,01,2024032016,311110007000000,國防部函，為113年度中央政府總預算決議，檢送該部第2目項下「國防資源管理」中「業務費」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00255.pdf,all
11,01,2024032016,311110007010000,國防部函，為113年度中央政府總預算決議，檢送該部第2目項下「獎補助費」之「對國內團體之捐助」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00256.pdf,all
11,01,2024032016,311110007020000,國防部函，為113年度中央政府總預算決議，檢送該部第2目項下「國防資源管理」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00257.pdf,all
11,01,2024032016,311110007030000,國防部函，為113年度中央政府總預算決議，檢送該部第2目「國防政策規劃與督導」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00258.pdf,all
11,01,2024032016,311110007040000,國防部函，為113年度中央政府總預算決議，檢送該部第2目「國防政策規劃與督導」預算凍結401萬7000元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00259.pdf,all
11,01,2024032016,311110007050000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第3目項下「業務費」之「按日按件計資酬金」預算凍結50萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00262.pdf,all
11,01,2024032016,311110007060000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第3目項下「業務費」之「教育訓練費」預算凍結1000萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00263.pdf,all
11,01,2024032016,311110007070000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第3目項下「業務費」之「其他業務租金」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00264.pdf,all
11,01,2024032016,311110007080000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第5目項下「訓練模擬儀器」中「新型雙聯裝刺針飛彈系統訓練模擬器」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00265.pdf,all
11,01,2024032016,311110007090000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第8目第2節項下「裝訓部坑子口訓練場整建工程案」預算凍結300萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00266.pdf,all
11,01,2024032016,311110007100000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第8目第2節項下「設備及投資」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00267.pdf,all
11,01,2024032016,311110007110000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第1目項下「業務費」之「一般事務費」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00290.pdf,all
11,01,2024032016,311110007120000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第3目項下「N1部隊訓練業務」有關「軍事裝備及設施」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00291.pdf,all
11,01,2024032016,311110007130000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第5目項下「人攜式短程防空飛彈」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00292.pdf,all
11,01,2024032016,311110007140000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第5目項下「國軍HF通信機換裝案」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00293.pdf,all
11,01,2024032016,311110007150000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第8目第2節項下「左營、蘇澳及基隆地區新建置救火、堵漏訓場」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00294.pdf,all
11,01,2024032016,311110007160000,國防部函，為113年度中央政府總預算決議，檢送海軍司令部第8目第2節項下「水上特種作戰訓場建置」預算凍結50萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00295.pdf,all
11,01,2024032016,311110007170000,國防部函，為113年度中央政府總預算決議，檢送資通電軍指揮部第4目項下「業務費」之「資訊服務費」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00325.pdf,all
11,01,2024032016,311110007180000,國防部函，為113年度中央政府總預算決議，檢送政治作戰局第1目「軍事行政」預算凍結50萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00328.pdf,all
11,01,2024032016,311110007190000,國防部函，為113年度中央政府總預算決議，檢送軍備局第4目項下「獎補助費」之「對國內團體之捐助」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00329.pdf,all
11,01,2024032016,311110007290000,國防部函，為113年度中央政府總預算決議，檢送該部第2目項下「督察作業」之「業務費」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00260.pdf,all
11,01,2024032016,311110007300000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第3目項下「動員整備」之「人事費」預算凍結100萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00268.pdf,all
11,01,2024032016,311110007310000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第8目第2節項下「高登、亮島碼頭及工事整建工程」預算凍結200萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00269.pdf,all
11,01,2024032016,311110007320000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第8目第2節項下「戰甲車掩體興建工程（第一階段）」預算凍結10萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00270.pdf,all
11,01,2024032016,311110007330000,國防部函，為113年度中央政府總預算決議，檢送陸軍司令部第8目第2節項下「裝訓部長安營區訓練場整建工程案」預算凍結500萬元書面報告，請查照案。,https://ppg.ly.gov.tw/ppg/download/agenda1/02/pdf/11/01/06/LCEWA01_110106_00271.pdf,all
