text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
,,內文,0.0,0.0,1,13,1,1,1
,,註解文字/內文,0.0,0.0,2,13,1,1,1
,,內文,0.0,0.0,2,13,1,1,1
,,內文,0.0,0.0,1,14,1,1,1
,,註解文字/內文,0.0,0.0,2,14,1,1,1
,,內文,0.0,0.0,2,14,1,1,1
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
立法院第11屆第1會期黨團協商會議紀錄,0000000000000000000,註解文字/內文,0.0,0.0,1,1,2,1,2
,,內文,0.0,0.0,,,,,
一、本院內政、司法及法制兩委員會報告併案審查委員高金素梅等21人及委員鄭天財Sra Kacaw等17人分別擬具「地方制度法第三十三條條文修正草案」案；二、委員盧縣一等16人擬具「地方制度法部分條文修正草案」，請審議案　　　　　　            　（頁次：２９９－３１２）,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,註解文字/內文,0.0,0.0,1,2,2,1,2
,,內文,0.0,0.0,,,,,
發言者,000,內文,7.949999809265137,0.0,1,3,1,1,2
"高金素梅（主席）、盧縣一、鍾佳濱、吳琪銘、鄭天財Sra Kacaw、蘇巧慧、",000000000000000000000000000000000000000,註解文字/內文,7.949999809265137,0.0,2,3,1,1,2
伍麗華Saidhai Tahovecahe,000000000000000000000,註解文字/內文,7.949999809265137,0.0,2,3,1,1,2
,,內文,0.0,0.0,2,3,1,1,2
,,內文,0.0,0.0,1,4,1,1,2
,,註解文字/內文,0.0,0.0,2,4,1,1,2
,,內文,0.0,0.0,2,4,1,1,2
,,內文,0.0,0.0,1,5,1,1,2
,,註解文字/內文,0.0,0.0,2,5,1,1,2
,,內文,0.0,0.0,2,5,1,1,2
,,內文,0.0,0.0,1,6,1,1,2
,,註解文字/內文,0.0,0.0,2,6,1,1,2
,,內文,0.0,0.0,2,6,1,1,2
,,內文,0.0,0.0,1,7,1,1,2
,,註解文字/內文,0.0,0.0,2,7,1,1,2
,,內文,0.0,0.0,2,7,1,1,2
,,內文,0.0,0.0,1,8,1,1,2
,,註解文字/內文,0.0,0.0,2,8,1,1,2
,,內文,0.0,0.0,2,8,1,1,2
,,內文,0.0,0.0,1,9,1,1,2
,,註解文字/內文,0.0,0.0,2,9,1,1,2
,,內文,0.0,0.0,2,9,1,1,2
,,內文,0.0,0.0,1,10,1,1,2
,,註解文字/內文,0.0,0.0,2,10,1,1,2
,,內文,0.0,0.0,2,10,1,1,2
,,內文,0.0,0.0,1,11,1,1,2
,,註解文字/內文,0.0,0.0,2,11,1,1,2
,,內文,0.0,0.0,2,11,1,1,2
,,內文,0.0,0.0,1,12,1,1,2
,,註解文字/內文,0.0,0.0,2,12,1,1,2
,,內文,0.0,0.0,2,12,1,1,2
,,內文,0.0,0.0,1,13,1,1,2
,,註解文字/內文,0.0,0.0,2,13,1,1,2
,,內文,0.0,0.0,2,13,1,1,2
,,內文,0.0,0.0,1,14,1,1,2
,,註解文字/內文,0.0,0.0,2,14,1,1,2
,,內文,0.0,0.0,2,14,1,1,2
,,內文,0.0,0.0,1,15,1,1,2
,,註解文字/內文,0.0,0.0,2,15,1,1,2
,,內文,0.0,0.0,2,15,1,1,2
"",0,內文,0.0,0.0,,,,,
"",0,內文,0.0,0.0,,,,,
