text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"三十七、本院委員伍麗華Saidhai Tahovecahe等16人擬具「諮商及取得原住民族或部落同意或參與條例草案」，請審議案。",00000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"三十八、本院委員伍麗華Saidhai Tahovecahe等16人擬具「海洋保育法草案」，請審議案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"三十九、本院台灣民眾黨黨團擬具「中華民國刑法部分條文修正草案」，請審議案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"四十、行政院函請審議「電子簽章法修正草案」案。",000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"四十一、行政院函請審議「國籍法部分條文修正草案」案。",000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"四十二、行政院函，為修正「推廣貿易基金收支保管及運用辦法」部分條文，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"四十三、行政院函送112年7月至12月中央政府營業基金3億元以上及非營業特種基金1億元以上補辦預算或先行辦理數額表，請查照案。",0000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟、交通、外交及國防、教育及文化四委員會。",000000000000000000000000000,內文,0.0,0.0,,,,,
"四十四、行政院函，為配合我國與宏都拉斯共和國自112年12月6日終止「中華民國（臺灣）與薩爾瓦多共和國暨宏都拉斯共和國自由貿易協定」，財政部公告自同日起，原產自宏都拉斯共和國全部進口貨物停止適用海關進口稅則第2欄稅率及其增註規定，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"四十五、行政院函，為修正「空氣污染防制基金收支保管及運用辦法」部分條文，請查照案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"四十六、內政部函送「消防財團法人適用財團法人法第二十一條第二項第三款之一定金額」，請查照案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"四十七、內政部函，為本院修正入出國及移民法部分條文通過附帶決議，檢送移民署「外國人因逾期停、居留或非法工作之禁止入國期間及減免情形」書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"四十八、內政部函，為本院修正入出國及移民法部分條文通過附帶決議，檢送移民署「應訂定資料管理利用辦法及有關蒐集逾5年資料相關解封條件」書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"四十九、海洋委員會函，為「指定從事油輸送行為之公私場所」名稱修正為「從事油輸送行為之規模」，並修正公告，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"五十、農業部函，為修正「辦理政策性農業專案貸款辦法」部分條文及第二十四條附表二之二、附表二之三，請查照案。",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十一、農業部函，為修正公告「美國密西根州自高病原性家禽流行性感冒非疫區刪除」，請查照案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十二、農業部函，為「行政院農業委員會野生動物保育諮詢委員會設置辦法」名稱修正為「農業部陸域野生動物保育諮詢委員會設置辦法」，並修正條文，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十三、農業部函，為「農業生物科技園區下水道可容納排入之下水水質標準」名稱修正為「農業科技園區下水道可容納排入之下水水質標準」，並修正第二條條文及第三條附表，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十四、農業部函，為修正「遠洋漁業條例第十七條第一項所定與我國相互執行公海登檢之國家及指定船舶」，請查照案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十五、農業部函，為「行政院農業委員會苗栗區農業改良場辦理農藥田間試驗收費標準」名稱修正為「農業部苗栗區農業改良場辦理農藥田間試驗收費標準」，並修正條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"五十六、金融監督管理委員會函，為修正「銀行辦理高資產客戶適用之金融商品及服務管理辦法」第五條及第七條條文，請查照案。",00000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"五十七、金融監督管理委員會函，為修正「證券投資信託事業募集證券投資信託基金處理準則」第三條之一條文及「境外基金管理辦法」部分條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"五十八、金融監督管理委員會函，為修正「金融監督管理委員會銀行局處務規程」第五條及第八條條文，請查照案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、財政兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"五十九、教育部函，為修正「國民小學及國民中學常態編班及分組學習準則」，請查照案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"六十、教育部函，為修正「直轄市及縣（市）主管機關辦理特殊教育績效評鑑辦法」，請查照案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"六十一、教育部函，為修正「特殊教育學生調整入學年齡及修業年限實施辦法」，請查照案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"六十二、交通部函，為修正「航空器登記規則」第十二條之一、第三十四條條文及第七條附件二，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會。",00000000000,內文,0.0,0.0,,,,,
"六十三、司法院函，為修正「法院庭長遴任辦法」第八條、第九條及第十條條文，請查照案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"六十四、法務部函，為修正「法務部處務規程」第七條條文，請查照案。",000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"六十五、衛生福利部函送公告「一百十三年全民健康保險保險對象住院應自行負擔費用之最高金額」，並自113年1月1日生效，請查照案。",0000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"六十六、衛生福利部函送「醫療機構設置標準」部分附表修正規定及修正對照表勘誤表，請查照案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"六十七、衛生福利部函，為修正「醫療法第一百零八條第四款中央主管機關規定禁止使用之藥物」，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"六十八、衛生福利部函，為修正「中華民國輸入規定F01、F02貨品分類表」及「輸入規定『508』貨品分類號列表」，並自112年12月15日生效，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"六十九、環境部函送本院制定環境部組織法通過附帶決議第1項之辦理情形，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、社會福利及衛生環境兩委員會。",0000000000000000000000000,內文,0.0,0.0,,,,,
"七十、環境部函送本院制定環境部組織法通過附帶決議第4項之辦理情形，請查照案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、社會福利及衛生環境兩委員會。",0000000000000000000000000,內文,0.0,0.0,,,,,
"七十一、環境部函送本院制定環境部組織法通過附帶決議第9項之辦理情形，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、社會福利及衛生環境兩委員會。",0000000000000000000000000,內文,0.0,0.0,,,,,
"七十二、環境部函送「排放管道中二氧化硫自動檢測方法－非分散性紅外光法、紫外光法、螢光法（NIEA A413.76C）」，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十三、環境部函，為廢止「排放管道中二氧化硫自動檢測方法－非分散性紅外光法、紫外光法、螢光法（NIEA A413.75C）」，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十四、環境部函，為廢止「西螺果菜市場電動蔬果運輸車補助辦法」，請查照案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十五、環境部函送「周界空氣中乙醯胺等揮發性有機物檢測方法－氣相層析質譜儀法（NIEA A763.10B）」，請查照案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十六、環境部函送「排放管道中乙醯胺等揮發性有機物檢測方法－氣相層析質譜儀法（NIEA A764.70B）」，請查照案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十七、環境部函送「機動車輛行駛噪音量測方法－影像輔助法（NIEA P211.81B）」，請查照案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十八、環境部函，為廢止「機動車輛行駛噪音量測方法－影像輔助法（NIEA P211.80B）」，請查照案。",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"七十九、環境部函送「周界空氣中丙烯醯胺等有機化合物檢測方法－液相層析串聯式質譜儀法（NIEA A813.12B）」，請查照案。",0000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十、環境部函，為廢止「周界空氣中丙烯醯胺等有機化合物檢測方法－液相層析串聯式質譜儀法（NIEA A813.11B）」，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十一、環境部函，為「溫室氣體減量及管理法施行細則」名稱修正為「氣候變遷因應法施行細則」，並修正條文，請查照案。",000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"八十二、環境部函，為修正「土壤及地下水污染整治費收費辦法」部分條文及第三條附表一，請查照案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十三、勞動部函，為修正「人口販運被害人工作許可及管理辦法」，請查照案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十四、勞動部函送「地方主管機關受理工作場所性騷擾事件申訴處理辦法」，請查照案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十五、勞動部函，為修正「外國人受聘僱從事就業服務法第四十六條第一項第八款至第十一款規定工作之轉換雇主或工作程序準則」第二十九條、第三十六條條文及第十三條附表一、第二十二條附表二，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"八十六、外交部函送「中華民國（臺灣）政府與瓜地馬拉共和國政府推動瓜地馬拉防災預警系統計畫合作協定」中、西文影本，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"八十七、外交部函送「中華民國（臺灣）政府與瓜地馬拉共和國政府基本合作協定」中、西文影本，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"八十八、外交部函，為修正「外國護照簽證條例施行細則」第二條條文，請查照案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"八十九、國防部函送「國防醫學院軍事教育基金管理及監督辦法」，請查照案。",000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"九十、國防部函，為修正「國防事務財團法人設立許可及監督辦法」第十條條文，請查照案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"九十一、僑務委員會函，為「一百十二年度永久居留權取得困難之國家或地區及其居留資格認定基準」施行期間已於中華民國112年12月31日屆滿，當然廢止，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"九十二、外交部函，為113年度中央政府總預算決議，檢送該部決議（一）「一般事務費」預算凍結100萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十三、外交部函，為113年度中央政府總預算決議，檢送該部決議（二）「一般事務費」預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十四、外交部函，為113年度中央政府總預算決議，檢送該部決議（三）「雜項設備費」預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十五、外交部函，為113年度中央政府總預算決議，檢送該部決議（四）「檔案處理」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十六、外交部函，為113年度中央政府總預算決議，檢送該部決議（五）「資訊服務費」預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十七、外交部函，為113年度中央政府總預算決議，檢送該部決議（六）「委辦費」預算凍結20萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十八、外交部函，為113年度中央政府總預算決議，檢送該部決議（七）「基本行政工作維持」預算凍結20萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"九十九、外交部函，為113年度中央政府總預算決議，檢送該部決議（八）「業務費」預算凍結50萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○○、外交部函，為113年度中央政府總預算決議，檢送該部決議（九）「學術交流活動」有關歐洲司預算凍結20萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○一、外交部函，為113年度中央政府總預算決議，檢送該部決議（十）「經貿交流活動」有關亞東太平洋司預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○二、外交部函，為113年度中央政府總預算決議，檢送該部決議（十一）「經貿交流活動」運用多元管道推動我加入跨太平洋夥伴全面進步協定（CPTPP）預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○三、外交部函，為113年度中央政府總預算決議，檢送該部決議（十二）「經貿交流活動」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○四、外交部函，為113年度中央政府總預算決議，檢送該部決議（十三）「其他協助各項國際交流活動」預算凍結20萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○五、外交部函，為113年度中央政府總預算決議，檢送該部決議（十四）「業務費」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○六、外交部函，為113年度中央政府總預算決議，檢送該部決議（十五）「業務費」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○七、外交部函，為113年度中央政府總預算決議，檢送該部決議（十六）「加強雙邊及多邊合作」有關拉丁美洲及加勒比海司預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○八、外交部函，為113年度中央政府總預算決議，檢送該部決議（十七）「加強雙邊及多邊合作」有關拉丁美洲及加勒比海司預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一○九、外交部函，為113年度中央政府總預算決議，檢送該部決議（十八）「對外之捐助」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一○、外交部函，為113年度中央政府總預算決議，檢送該部決議（十九）「對國際之關懷救助及重建」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一一、外交部函，為113年度中央政府總預算決議，檢送該部決議（二十）「國際合作及關懷」預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一二、外交部函，為113年度中央政府總預算決議，檢送該部決議（二十一）「購建駐外機構館官舍」預算凍結50萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一三、外交部函，為113年度中央政府總預算決議，檢送該部決議（二十二）「致遠新村職務輪調宿舍改建」預算凍結100萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一四、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（一）第1目項下「各榮總及其分院臨床教學與研究」中「獎補助費」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一五、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（二）第2目項下「退除役官兵職業技術訓練」之「雜項設備費」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一六、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（三）第4目項下「海內外退伍軍人聯繫作業」之「國外旅費」預算凍結50萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一七、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（四）第5目項下「基本行政工作維持」之「機械設備費」預算凍結100萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一八、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（五）第5目項下「辦理統計與資訊管理作業」中「業務費」預算凍結100萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一一九、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（六）第6目項下「各級榮民醫院營運督導管理」之「按日按件計資酬金」預算凍結100萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二○、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（七）第6目「榮民醫療照護」預算凍結100萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二一、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（八）第7目項下「基本行政工作維持」之「一般事務費」預算凍結30萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二二、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（九）第7目項下「基本行政工作維持」之「大陸地區旅費」預算凍結30萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二三、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（十）第7目項下「基本行政工作維持」之「各安養機構勞務外包經費－照顧服務員及護理人員費」預算凍結30萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二四、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（十一）第7目項下「廢水廢棄物及環境保護作業」之「機械設備費」預算凍結50萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二五、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（十二）第7目「榮民安養及養護」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二六、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（十三）第9目第1節項下「安養機構房舍及生活設施整建工程」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二七、國軍退除役官兵輔導委員會函，為113年度中央政府總預算決議，檢送決議（十四）第9目第1節項下「提升失智照顧量能長照忘我園區中程計畫」之「房屋建築及設備費」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二八、國家安全局函，為113年度中央政府總預算決議，檢送決議（一七六）「資訊服務費」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一二九、國家安全局函，為113年度中央政府總預算決議，檢送決議（一七七）「一般事務費」預算凍結50萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一三○、國家安全局函，為113年度中央政府總預算決議，檢送決議（一七八）「設施及機械設備養護費」預算凍結100萬元書面報告，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一三一、國家安全局函，為113年度中央政府總預算決議，檢送決議（一七九）「房屋建築及設備費」預算凍結100萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一三二、國家安全局函，為113年度中央政府總預算決議，檢送決議（一八○）「雜項設備費」預算凍結100萬元書面報告，請查照案。",000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會處理。",0000000000000000,內文,0.0,0.0,,,,,
"一三三、國家安全局函，為113年度中央政府總預算決議，檢送決議（一八一）「行政管理」預算凍結50萬元書面報告，請查照案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
