text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"九十六、本院國民黨黨團擬具「勞動基準法第五十四條及第八十六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"九十七、本院國民黨黨團擬具「工會法第四條及第六條條文修正草案」，請審議案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"九十八、本院國民黨黨團擬具「就業保險法部分條文修正草案」，請審議案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"九十九、本院國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○○、本院國民黨黨團擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一○一、本院國民黨黨團擬具「人工生殖法部分條文修正草案」，請審議案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一○二、本院國民黨黨團擬具「國民教育法第三條、第四條及第二十八條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一○三、本院委員柯志恩等17人擬具「醫療法第二十四條及第一百零六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○四、本院委員黃健豪等17人擬具「老人福利法第二十二條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○五、本院委員黃健豪等16人擬具「食品安全衛生管理法部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○六、本院委員黃健豪等17人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一○七、本院委員許宇甄等22人擬具「中華民國刑法第二百八十六條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一○八、本院委員許宇甄等26人擬具「兒童及少年性剝削防制條例第二條及第三十八條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一○九、本院委員蘇清泉等27人擬具「警察人員人事條例修正第三十五條條文及增訂附表三草案」，請審議案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、內政兩委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一一○、本院委員廖偉翔等17人擬具「使用牌照稅法第七條及第三十八條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一一、本院委員廖偉翔等17人擬具「兒童及少年性剝削防制條例第三十條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一一二、本院委員廖偉翔等18人擬具「兒童及少年性剝削防制條例第三十九條及第四十四條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一一三、本院委員廖偉翔等17人擬具「兒童及少年性剝削防制條例增訂第四十一條之一條文草案」，請審議案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一一四、本院委員陳菁徽等18人擬具「性別平等工作法第十五條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一一五、本院委員陳菁徽等16人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一一六、本院委員陳菁徽等16人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一一七、本院委員黃建賓等16人擬具「建築法第五十六條、第五十八條及第八十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一八、本院委員黃建賓等17人擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條及第七條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一九、本院委員黃建賓等18人擬具「兒童及少年性剝削防制條例第三十九條及第五十一條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一二○、本院委員黃建賓等16人擬具「兒童及少年福利與權益保障法第七十七條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一二一、本院委員黃建賓等16人擬具「兒童及少年福利與權益保障法第八十三條、第一百零七條及第一百零八條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一二二、本院委員黃建賓等17人擬具「文化資產保存法第二十六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一二三、本院委員王育敏等18人擬具「就業保險法部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一二四、本院委員王育敏等19人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一二五、本院委員鄭天財Sra Kacaw等21人擬具「姓名條例部分條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二六、本院委員葉元之等21人擬具「貨物稅條例刪除部分條文草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二七、本院委員葉元之等22人擬具「衛星廣播電視法第十一條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二八、本院委員葉元之等24人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一二九、本院委員高金素梅等23人擬具「公職人員選舉罷免法第七十條、第七十一條及第七十三條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三○、本院委員高金素梅等24人擬具「姓名條例部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三一、本院委員廖先翔等18人擬具「道路交通管理處罰條例第三十三條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三二、本院委員廖先翔等19人擬具「道路交通管理處罰條例第九十二條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三三、本院委員馬文君等21人擬具「國軍老舊眷村改建條例第三條、第五條及第五條之一條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一三四、本院委員葛如鈞等16人擬具「學生輔導法部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一三五、本院委員王鴻薇等26人擬具「社會救助法第十五條及第十五條之一條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一三六、本院委員王鴻薇等26人擬具「兒童及少年福利與權益保障法第四十九條及第九十七條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一三七、本院委員王鴻薇等25人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一三八、本院委員王鴻薇等20人擬具「都市更新條例第六十五條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三九、本院委員萬美玲等20人擬具「兒童及少年性剝削防制條例第四十四條、第五十一條及第五十三條之一條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四○、本院委員陳冠廷等18人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四一、本院委員沈伯洋等19人擬具「兒童及少年性剝削防制條例第三十九條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四二、本院委員郭國文等19人擬具「學生輔導法第十一條條文修正草案」，請審議案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一四三、本院委員郭國文等19人擬具「學生輔導法部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一四四、本院委員郭國文等19人擬具「所得稅法第五條之一及第十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四五、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四六、本院委員林宜瑾等26人擬具「兒童及少年性剝削防制條例增訂第三十九條之一條文草案」，請審議案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四七、本院委員林宜瑾等33人擬具「學校飲食法草案」，請審議案。",000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一四八、本院委員李坤城等22人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四九、本院委員王世堅等16人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一五○、本院委員王美惠等18人擬具「兒童及少年性剝削防制條例第三十九條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一五一、本院委員伍麗華Saidhai Tahovecahe等17人擬具「原住民族基本法第二十一條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五二、本院委員伍麗華Saidhai Tahovecahe等16人擬具「建築法第九十九條之一條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五三、本院委員伍麗華Saidhai Tahovecahe等17人擬具「森林法第十七條之二及第五十六條之三條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五四、本院委員伍麗華Saidhai Tahovecahe等17人擬具「自來水法第十二條之二條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五五、本院委員伍麗華Saidhai Tahovecahe等16人擬具「姓名條例第二條及第四條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五六、本院台灣民眾黨黨團擬具「公共債務法增訂第五條之一條文草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五七、本院台灣民眾黨黨團擬具「財政收支劃分法修正草案」，請審議案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五八、本院台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」，請審議案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一五九、本院台灣民眾黨黨團擬具「花東地區發展條例第十二條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟、財政兩委員會審查。",00000000000000000,內文,0.0,0.0,,,,,
"一六○、本院台灣民眾黨黨團擬具「個人資料保護法第四十七條、第四十八條及第四十九條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一六一、本院台灣民眾黨黨團擬具「工廠管理輔導法第二十八條之十四、第三十一條及第三十九條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一六二、本院台灣民眾黨黨團擬具「保險法第一百七十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一六三、本院台灣民眾黨黨團擬具「中華民國刑法第三百三十九條之四條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一六四、本院台灣民眾黨黨團擬具「再生醫療製劑條例草案」，請審議案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一六五、本院台灣民眾黨黨團擬具「再生醫療法草案」，請審議案。",0000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一六六、本院台灣民眾黨黨團擬具「就業保險法第十條、第十一條及第十九條之三條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一六七、本院台灣民眾黨黨團擬具「國籍法第四條及第七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一六八、本院台灣民眾黨黨團擬具「文化基本法第二十四條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一六九、本院台灣民眾黨黨團擬具「學生輔導法第十一條條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一七○、本院台灣民眾黨黨團擬具「性別平等工作法部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一七一、行政院函，為中華民國112年5月24日修正公布之「商標法」部分條文，定自113年5月1日施行，請查照案。",000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七二、行政院函，為修正「營利事業資產重估價辦法」部分條文，請查照案。",000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"一七三、行政院函，為修正「資源回收管理基金非營業基金部分收支保管及運用辦法」部分條文，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一七四、行政院函，為修正「法務部矯正機關作業基金收支保管及運用辦法」第二條及第五條條文，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"一七五、行政院、考試院函送「行政院原子能委員會核能研究所改制行政法人隨同移轉繼續任用人員人事管理辦法」，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、教育及文化兩委員會。",000000000000000000000,內文,0.0,0.0,,,,,
"一七六、考試院、行政院函，為修正「公務人員執行職務意外傷亡慰問金發給辦法」第四條條文，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"一七七、考試院函，為修正「公務人員特種考試警察人員考試規則」第十條條文及第四條附表二，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"一七八、考試院函，為修正「試務處組織規程」第四條條文，請查照案。",000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"一七九、內政部函，為修正「內政部警政署保安警察總隊組織準則」等6項法規及編制表，請查照案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、內政兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一八○、內政部函，為修正「都市計畫法臺灣省施行細則」第十五條條文，請查照案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八一、內政部函，為修正「服兵役役男家屬生活扶助實施辦法」第八條條文及第九條附表二，請查照案。",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八二、內政部函送「液體公共危險物品儲槽檢查實施辦法」，請查照案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八三、內政部函送「消防設備人員專業訓練機關（構）學校團體認可及管理辦法」，請查照案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八四、內政部函送「消防設備人員專業訓練機關（構）學校團體申請認可收費標準」，請查照案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八五、內政部函送「消防法第十九條之一第一項所定場所發生事故應通報對象與方式及內容」，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八六、內政部函送「液體公共危險物品儲槽檢查專業機構申請許可收費標準」，請查照案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八七、內政部函送「液體公共危險物品儲槽檢查專業機構許可及管理辦法」，請查照案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八八、內政部函送「消防法第十三條第一項一定規模以上之建築物」，請查照案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八九、內政部函，為本院修正總統副總統選舉罷免法及公職人員選舉罷免法部分條文通過附帶決議，檢送選舉不法犯行之檢舉獎金免納所得稅可行性之說明，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一九○、原住民族委員會函，為修正「原住民族委員會訂定財團法人法授權規定事項辦法」第五條條文，請查照案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一九一、原住民族委員會、農業部函，為修正「原住民保留地禁伐補償實施辦法」，請查照案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政、經濟兩委員會。",000000000000000,內文,0.0,0.0,,,,,
"一九二、國防部函，為修正「陸海空軍軍官士官志願留營入營甄選服役規則」第三條及第六條條文，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九三、國軍退除役官兵輔導委員會函，為修正「國軍退除役官兵輔導委員會榮譽國民之家辦理自費入住辦法」第四條、第五條條文及第三條附件一，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九四、經濟部函，為修正「地質敏感區基地地質調查及地質安全評估作業準則」，請查照案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一九五、經濟部函，為修正「地質資料供應及收費標準」第二條、第四條條文及第三條附表一，請查照案。",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一九六、經濟部函，為修正「水量計檢定檢查技術規範」，請查照案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一九七、經濟部函，為修正「戰略性高科技貨品種類、特定戰略性高科技貨品種類及輸出管制地區」之戰略性高科技貨品種類，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一九八、經濟部函，為修正「電動車輛供電設備檢定檢查技術規範」，請查照案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一九九、經濟部函，為修正「水（旱）災災害緊急應變警報訊號種類、內容、樣式、方法及發布時機」，請查照案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"二○○、經濟部函，為修正「能源用戶應申報使用能源之種類、數量、項目、效率、申報期間及方式」，請查照案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"二○一、經濟部函，為修正「出進口績優廠商表揚辦法」，請查照案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"二○二、經濟部函，為修正「天然氣事業投保公共意外責任險之保險金額」，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"二○三、經濟部函，為修正「水災潛勢資料公開辦法」部分條文，請查照案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"二○四、經濟部函送「中華民國一百十三年度再生能源電能躉購費率及其計算公式」，請查照案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"二○五、經濟部函，為修正「經濟部產業園區管理局編制表」，請查照案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、經濟兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"二○六、農業部函，為「行政院農業委員會農田水利署北基管理處農田水利事業區域」名稱修正為「農業部農田水利署北基管理處農田水利事業區域」，並修正事業區域，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
